# Constructed from biom file
#OTU ID	MC1B1basalt_S40_L001	MC1O1olivine_S41_L001	MC1Q1quartz_S42_L001	MC1Q	MC1R	MC1S	MC2B2basalt_S43_L001	MC2O2olivine_S44_L001	MC2Q2quartz_S45_L001	MC2Q	MC2R	MC3B3basalt_S46_L001	MC3O3olivine_S47_L001	MC3Q3quartz_S48_L001	MC3Q	MC3R	MC3S	MC4B4basalt_S49_L001	MC4P4pyrite_S50_L001	MC4Q4quartz_S51_L001	MC4Q	MC4R	MC5B5basalt_S52_L001	MC5P5pyrite_S53_L001	MC5Q5quartz_S54_L001	MC5Q	MC5R	MC5S	MC6B6basalt_S55_L001	MC6P6pyrite_S56_L001	MC6Q6quartz_S57_L001	MC6Q	MC6R	MC6S
b11df9e44a4dd45084a09fcee5687d60	0.0	11.0	49.0	170.0	234.0	87.0	14912.0	0.0	17.0	80.0	28.0	0.0	0.0	24.0	0.0	127.0	0.0	400.0	1001.0	471.0	427.0	290.0	191597.0	6293.0	20915.0	11968.0	2323.0	9093.0	18634.0	9930.0	96.0	2141.0	169.0	1014.0
0b1dcf7a77faff5f0ad15d17a322ec6c	0.0	0.0	172310.0	175.0	825.0	72.0	3036.0	175.0	0.0	26.0	0.0	0.0	1135.0	12615.0	68.0	160.0	69.0	1210.0	43.0	785.0	209.0	381.0	5724.0	499.0	2197.0	343.0	654.0	926.0	66.0	399.0	96.0	301.0	270.0	620.0
448ef3635f709dd9b30452381bb96a27	0.0	19960.0	1518.0	0.0	0.0	0.0	6060.0	33516.0	1003.0	0.0	0.0	16132.0	29795.0	12106.0	0.0	0.0	0.0	9873.0	12911.0	251.0	0.0	0.0	2409.0	11503.0	1004.0	0.0	0.0	0.0	11833.0	32055.0	15.0	0.0	0.0	0.0
26eb374fae8ad8b9f4c0019588511bc6	0.0	0.0	4670.0	1134.0	5521.0	326.0	6899.0	0.0	16.0	0.0	0.0	0.0	1779.0	957.0	411.0	749.0	372.0	6422.0	414.0	1956.0	1967.0	987.0	71540.0	3501.0	18159.0	10871.0	5423.0	8474.0	9870.0	6134.0	369.0	3947.0	1875.0	1858.0
3c545757770b1a1e2e83ee4bbdc08097	0.0	0.0	116.0	407.0	589.0	505.0	3789.0	2020.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	6947.0	48.0	24341.0	28240.0	9006.0	1511.0	1432.0	468.0	1359.0	1172.0	7206.0	1568.0	1412.0	504.0	11096.0	5167.0	9998.0
60828e70a7f4f35c0badbbf562c86621	0.0	9577.0	359.0	0.0	0.0	0.0	2901.0	23493.0	521.0	0.0	0.0	15522.0	11812.0	5137.0	0.0	0.0	0.0	4023.0	9591.0	198.0	0.0	0.0	1626.0	6259.0	617.0	0.0	0.0	0.0	13744.0	11141.0	5.0	0.0	0.0	0.0
95a211c37be5ff5b35374e69cc374ff8	0.0	0.0	2192.0	9018.0	6988.0	3534.0	725.0	0.0	15.0	0.0	0.0	0.0	0.0	1512.0	55.0	896.0	179.0	3735.0	81.0	9163.0	18090.0	3813.0	7368.0	2039.0	4017.0	5507.0	3516.0	15828.0	2760.0	4150.0	220.0	3858.0	2176.0	4565.0
8c3ca56440c7cbba0df335dc938ad36a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	82445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
b008d5380821fb37754519c3e1c7e468	5.0	0.0	0.0	0.0	0.0	0.0	932.0	0.0	0.0	0.0	0.0	0.0	8771.0	53482.0	7670.0	4482.0	3049.0	2736.0	3.0	74.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9023b3075fc598bad518430ee25519bc	0.0	31.0	9460.0	1988.0	1899.0	1150.0	2317.0	0.0	509.0	1777.0	463.0	0.0	0.0	2215.0	122.0	642.0	20.0	18978.0	65.0	5072.0	11159.0	311.0	6139.0	0.0	379.0	603.0	219.0	290.0	1947.0	303.0	0.0	148.0	51.0	60.0
e3e229bc9def958ab1bee16c13da7f71	0.0	0.0	2746.0	6084.0	7839.0	3208.0	833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	35.0	3348.0	387.0	980.0	1931.0	1636.0	19856.0	54.0	2185.0	3526.0	1013.0	3325.0	0.0	1987.0	85.0	2074.0	996.0	1749.0
53026bf3214403b51c963d31502674cb	0.0	0.0	0.0	31.0	660.0	118.0	201.0	0.0	0.0	38.0	8.0	0.0	948.0	3209.0	3011.0	16752.0	4818.0	1285.0	8.0	410.0	541.0	7090.0	2012.0	0.0	118.0	1225.0	5872.0	5187.0	0.0	173.0	46.0	563.0	5846.0	3130.0
8f7036f55e7a416102f612d64298dbb5	0.0	0.0	0.0	14.0	30.0	6.0	215.0	0.0	0.0	0.0	0.0	0.0	821.0	45844.0	7665.0	3537.0	2752.0	754.0	8.0	0.0	0.0	0.0	63.0	0.0	0.0	9.0	0.0	2.0	9.0	0.0	0.0	4.0	0.0	0.0
0cf1eba2b105f397f8a6ac971db1ea0b	0.0	0.0	17614.0	4735.0	6936.0	2770.0	1723.0	805.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	15777.0	0.0	1873.0	934.0	166.0	1184.0	1410.0	156.0	70.0	0.0	0.0	823.0	210.0	0.0	45.0	0.0	0.0
f90e6996a482201b9e9b93f00577b91b	0.0	0.0	0.0	0.0	0.0	0.0	714.0	0.0	3460.0	4939.0	45621.0	0.0	0.0	2305.0	96.0	53.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5b5b42d71e0c1b1ef1e62af0622cd9f	0.0	3624.0	291.0	0.0	0.0	0.0	2451.0	10671.0	198.0	0.0	0.0	4742.0	5319.0	1924.0	0.0	0.0	0.0	3383.0	9544.0	152.0	0.0	0.0	555.0	1039.0	362.0	0.0	0.0	0.0	3653.0	6010.0	0.0	0.0	0.0	0.0
ef299157005481e9c47cf3dcf981b8bd	5.0	5369.0	149.0	0.0	0.0	0.0	1112.0	8466.0	173.0	0.0	0.0	4391.0	7592.0	1421.0	0.0	0.0	0.0	2357.0	3918.0	23.0	0.0	0.0	756.0	4565.0	311.0	0.0	0.0	0.0	5146.0	5706.0	0.0	0.0	0.0	0.0
b6cf1c80a1966564fa110074c3eb58c2	0.0	7488.0	341.0	0.0	0.0	0.0	2145.0	11725.0	218.0	0.0	0.0	2472.0	4427.0	826.0	0.0	0.0	0.0	3701.0	3450.0	42.0	0.0	0.0	478.0	1450.0	156.0	0.0	0.0	0.0	6429.0	4476.0	0.0	0.0	0.0	0.0
d4fc8d76f7abcafa5957eadae2b3ebd7	0.0	0.0	28160.0	231.0	244.0	24.0	260.0	0.0	96.0	81.0	0.0	0.0	1914.0	3379.0	48.0	75.0	29.0	1853.0	23.0	3198.0	218.0	38.0	5470.0	0.0	539.0	90.0	24.0	206.0	1516.0	718.0	29.0	81.0	0.0	79.0
e3a2d918ba0bfee45222bd2f8d616aa6	0.0	0.0	1992.0	868.0	12627.0	396.0	497.0	0.0	0.0	0.0	0.0	0.0	2032.0	936.0	1332.0	12168.0	2687.0	195.0	31.0	0.0	13.0	19.0	5880.0	0.0	1834.0	241.0	48.0	44.0	954.0	0.0	7.0	218.0	12.0	0.0
6e8d876077c3eae3a1f703ac2357d76c	0.0	0.0	14766.0	124.0	105.0	40.0	988.0	0.0	877.0	380.0	132.0	0.0	1510.0	10971.0	64.0	73.0	46.0	2135.0	24.0	5237.0	114.0	0.0	4259.0	75.0	1084.0	110.0	0.0	330.0	871.0	103.0	0.0	81.0	0.0	0.0
f877945522bc93e7ecd00ca28f0fc4d6	0.0	0.0	24708.0	116.0	819.0	73.0	349.0	0.0	0.0	10.0	0.0	0.0	3229.0	7060.0	333.0	99.0	0.0	720.0	0.0	0.0	22.0	41.0	1750.0	0.0	0.0	89.0	45.0	43.0	0.0	151.0	0.0	0.0	0.0	0.0
a30bacc6562ddb8ed3d7402367d87741	0.0	0.0	0.0	0.0	0.0	0.0	623.0	0.0	0.0	0.0	0.0	6.0	7561.0	23761.0	786.0	686.0	130.0	4178.0	0.0	0.0	0.0	0.0	189.0	717.0	12.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
0606870e7caf9d39f42f23dff84c6190	0.0	7580.0	649.0	0.0	0.0	0.0	432.0	5241.0	226.0	0.0	0.0	1588.0	3257.0	2451.0	0.0	0.0	0.0	545.0	5183.0	51.0	0.0	0.0	261.0	1213.0	169.0	0.0	0.0	0.0	1526.0	5830.0	0.0	0.0	0.0	0.0
753004d0af87d77d777a567db01cfeed	0.0	0.0	5862.0	6401.0	12393.0	1822.0	381.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	7142.0	0.0	408.0	139.0	54.0	889.0	0.0	143.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0
d5049417ec684c5d99927cf4177232ca	0.0	0.0	1242.0	2369.0	7605.0	1792.0	1288.0	0.0	0.0	0.0	7.0	0.0	0.0	160.0	0.0	347.0	0.0	1989.0	22.0	1024.0	517.0	7455.0	5778.0	25.0	73.0	176.0	281.0	89.0	0.0	1402.0	34.0	111.0	1468.0	69.0
b211c0dd245aaf8accf57d821bd4d9b7	0.0	0.0	1465.0	815.0	881.0	481.0	494.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	192.0	670.0	415.0	1477.0	0.0	3276.0	7888.0	1811.0	3809.0	0.0	301.0	1388.0	328.0	3126.0	855.0	1155.0	65.0	725.0	192.0	921.0
84c02e6fc3b9e343b47124a54dab41c5	0.0	0.0	15696.0	99.0	224.0	34.0	240.0	0.0	0.0	0.0	0.0	0.0	5617.0	6665.0	515.0	147.0	54.0	1455.0	11.0	73.0	0.0	0.0	1124.0	0.0	63.0	104.0	37.0	42.0	0.0	0.0	5.0	24.0	0.0	0.0
71aeb6a8cf0dbf2bac9fa9e07dfaf68a	0.0	3648.0	442.0	0.0	0.0	0.0	1039.0	3875.0	77.0	0.0	0.0	2280.0	4274.0	3099.0	0.0	0.0	0.0	2010.0	3290.0	186.0	0.0	0.0	354.0	1501.0	68.0	0.0	0.0	0.0	1869.0	4132.0	0.0	0.0	0.0	0.0
1e5252f7f059d825508ebf3880dffd92	0.0	1005.0	309.0	0.0	0.0	4.0	2119.0	7691.0	85.0	0.0	0.0	1022.0	3810.0	811.0	0.0	0.0	0.0	539.0	3020.0	64.0	0.0	0.0	534.0	1667.0	163.0	0.0	0.0	0.0	1246.0	7699.0	0.0	0.0	0.0	0.0
0286d1e0229904062610e4b13f3e3cae	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2410.0	20672.0	2902.0	1623.0	849.0	337.0	0.0	529.0	802.0	69.0	637.0	0.0	0.0	185.0	37.0	84.0	0.0	580.0	0.0	33.0	18.0	0.0
dddc59ed2abae040170db3244e6be79b	0.0	0.0	30.0	0.0	0.0	0.0	3217.0	744.0	15258.0	4788.0	1196.0	0.0	0.0	623.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	667.0	0.0	0.0	0.0	0.0	3464.0	0.0	0.0	0.0	0.0	0.0
21efe4893b4fa2bf5e9ac82e3c560dd9	0.0	0.0	1613.0	75.0	163.0	59.0	2647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1455.0	27.0	4843.0	2713.0	1269.0	3646.0	0.0	666.0	1319.0	1371.0	3115.0	1784.0	717.0	186.0	725.0	544.0	796.0
72cd8b951a8c10f8a889b47724eb115a	0.0	0.0	590.0	818.0	1568.0	434.0	242.0	0.0	0.0	13.0	0.0	0.0	0.0	114.0	77.0	265.0	119.0	475.0	100.0	1492.0	2352.0	398.0	11554.0	65.0	612.0	1230.0	212.0	1358.0	0.0	1441.0	0.0	599.0	152.0	524.0
a6def887bac9fa20f66ba28077dbb75d	0.0	1607.0	388.0	0.0	0.0	0.0	2261.0	2452.0	75.0	0.0	0.0	3063.0	2990.0	1516.0	0.0	0.0	0.0	1629.0	3499.0	145.0	0.0	0.0	211.0	1544.0	69.0	0.0	0.0	0.0	2424.0	2847.0	0.0	0.0	0.0	0.0
b35ed8d5d5655ec2a0c31c88af28b6dc	0.0	0.0	21429.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4362.0	47.0	0.0	0.0	308.0	0.0	16.0	35.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
d4f50f108a84b516df2fda3ae5a0cb56	0.0	0.0	141.0	0.0	0.0	0.0	1406.0	0.0	9276.0	11735.0	108.0	0.0	5.0	2022.0	197.0	106.0	58.0	0.0	0.0	0.0	12.0	0.0	55.0	1075.0	0.0	8.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
977b973e394c8da2b634a7c3e2e6a2ce	0.0	3.0	21391.0	47.0	13.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3111.0	48.0	0.0	0.0	97.0	0.0	172.0	57.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b6ea05df4ad5e7fc19516403cba33bc	0.0	0.0	1815.0	12900.0	3756.0	3121.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	17.0	0.0	0.0	1549.0	0.0	29.0	60.0	14.0	27.0	0.0	0.0	22.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
09e7141cdd4fc6369d0467b973a7e439	0.0	0.0	153.0	0.0	96.0	0.0	892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	2727.0	3956.0	1165.0	884.0	235.0	0.0	429.0	417.0	1934.0	365.0	0.0	131.0	3203.0	1836.0	3661.0
1cd873b79a4301bace39b5ff72a8e6a7	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	205.0	134.0	1211.0	0.0	607.0	10267.0	1159.0	5787.0	1450.0	494.0	0.0	97.0	6.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	3.0
0d156e792ab2875cf5e25bbbf3b22d0d	0.0	0.0	1554.0	1469.0	3407.0	1656.0	553.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	2138.0	0.0	172.0	167.0	5430.0	1291.0	0.0	0.0	0.0	207.0	110.0	0.0	783.0	0.0	101.0	1581.0	73.0
a073878040df8875e74625e7e9fff764	0.0	0.0	11.0	0.0	0.0	0.0	2113.0	0.0	6097.0	9839.0	108.0	0.0	4.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018.0	0.0	0.0	0.0	0.0	0.0
