Feature ID	Taxon	Consensus
011083d81f52f1240e6b4db8aaa557ef	Unassigned	1.0
01134622467d9a98e7849544cf8bbda7	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurospirillaceae; g__Sulfurospirillum; s__uncultured_bacterium	1.0
0115398d3cf230b1dd67e448b102b1b3	d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__uncultured_bacterium	1.0
01275b02bfb045983b8a5797e3d6acce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae	0.9
0127e65ca4e40730e10bef7f9feb0d72	d__Bacteria; p__Myxococcota; c__Polyangia; o__VHS-B3-70; f__VHS-B3-70; g__VHS-B3-70; s__uncultured_marine	1.0
012e564e1ac2648d612c0fa43910fd5d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidetes_VC2.1_Bac22; f__Bacteroidetes_VC2.1_Bac22; g__Bacteroidetes_VC2.1_Bac22; s__uncultured_bacterium	0.8
012ebbd7b214775d07d234f278ade911	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; s__uncultured_gamma	0.8
01304e9ca1ebba7c04e7bd9e7e13ffcf	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	1.0
01387fa3a05e3955f1feda0da997e7fd	Unassigned	1.0
0162e6d6d052fdf1e69ff6e467932261	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
0174c4b7c8d6427f475253848eb72a80	d__Bacteria	1.0
017fa6bf1488a774762a2c412b79db25	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.9
018356d4aefdadb4c79613a917718e62	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales	1.0
0185ce1043f1cda4986c7da9c8567c5f	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade	1.0
0190f80ef667ae3e0f8b123274ec0978	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Robiginitomaculum; s__uncultured_bacterium	0.9
01957d19c373a8e90f049cf79b9f954a	Unassigned	1.0
0196f680d88d898ce43da950d981b0ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Crenothrix	1.0
01987089a432b20f4e2888d5c78ee4e5	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41	1.0
019884d44f69f84eb134d53ec359c785	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
01a1f66bc7e57e906d0ebd8351f877dc	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	1.0
01a442675f7ea4f8e007874e1a6c7a33	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae	1.0
01b2c81de9bc59cd5e55bd45df57fcf8	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	1.0
01b921fe01acc5d005f66a1c9b3110df	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	1.0
01b94c72a685e888c4d6f6439bd91133	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Campbellbacteria; f__Candidatus_Campbellbacteria; g__Candidatus_Campbellbacteria; s__uncultured_bacterium	1.0
01bced99a4289657ef70a5a05ba05f1f	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_bacterium	1.0
01c135eeb21de49f9327166d8c9ef898	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
01ca6c9ad491958fd47d1468e9125801	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Nitratifractor	1.0
01dd6ee6ebb76ef5250378057597a969	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter; s__uncultured_bacterium	0.8
01e0d4d84018e5f5d591b6a0ff39fbd0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus	0.9
0207294d8ca669c044ee2b4267b2e8b2	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	1.0
020d4343e7599d852cd0f01efa86d8ec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia	1.0
0214046ef9601318ac77295f81c27e4c	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	1.0
021d3dbfab147ea177ad3573f6fe90f7	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	1.0
0222fa89393019b09ad7c56f466a9450	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae	0.9
0226cf62cbd45d9eecfd16c3dad9616a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__uncultured	1.0
02274924696b74f4eb1e87201fa521ec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thiomicrospiraceae; g__endosymbionts	1.0
022b193b2653e36f7d50b3de88d20e07	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae	1.0
02301f7d1e08451a4244ccf9407ca8a8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
0232b56c81bb04fb94bdcfdf8b073ae1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	1.0
02345b3c064d324db79342ea12e4828e	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_bacterium	0.8
023602091afe8d0911f31b3fc4374a36	d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f	1.0
0239033e3fed0bbe92301c75b2991890	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group	1.0
024d6de982cad1c9c3e38b862623c29a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiales; g__Rickettsiales; s__uncultured_bacterium	1.0
0258704289c05ebfd6c2a679a7414186	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	1.0
026d722dc3b466598de1d6c06df0154c	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter	1.0
0272d411cbfc76d01934e62c373b3a8c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade	0.9
027996de11892f8f0bb0e989f920b96a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Aquimonas	0.8
027a87edc5a47c4c19e82c3e2dabb97c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	1.0
027aca29efc412ee469bb16702765d8f	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_archaeon	1.0
02819f2e4e15989144dece42d5dd596b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Vitellibacter	0.9
02866fae46ce0fbfd7da650efe483cc9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
0286d1e0229904062610e4b13f3e3cae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae	1.0
0286d4d5bb844c8525810808394f0e47	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	0.9
0288c290ba191aeaa4362860fefbe42a	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria	1.0
029f4c9cd34ea7063c1cfdeda2ae61bb	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9
02ab8b08d515af9328ca961ba340487f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0
02b1f353c659c98d627475f09b95b08f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	1.0
02b6e544f80bc6862e6ef00c53ab857e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1.0
02bf9afa1c6b6ab7099b85b89829fa0f	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales	1.0
02c67ecdfb63cbfb73f875d3539b2f14	d__Bacteria; p__Firmicutes; c__Bacilli	1.0
02c79c8d4c6b2c1bc79314d8a1e6813a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	1.0
02c84b84573dfe9206110161a852de06	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	1.0
02da2fd8888f0077a2d3e35c9961ad51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__uncultured; s__uncultured_bacterium	0.8
02db2b3cbc57e205f16ae281980c92dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade	1.0
02de83ece665572e88cfaf3fc99016a0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
02e3786b602e7ce1cade04f24c7f3629	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.9
02e5c51848d74ae6ca65cab10935006c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	1.0
02f1798e9d33a37fc311ac6af2061870	Unassigned	1.0
